λ,final_spectrum,normalized_spectrum
678.0,1.9886913238520076,0.001349997341836667
678.5,1.7395248942988126,0.0011808539390685568
679.0,1.5344129683766616,0.0010416163653672952
679.5,1.363551301483485,0.0009256291362980866
680.0,1.2197184955364953,0.0008279900993251496
680.5,1.09750056885099,0.0007450240431195868
681.0,0.9927741200685047,0.0006739318500875876
681.5,0.9023540329122848,0.0006125513453076409
682.0,0.8237484713425954,0.0005591909781657385
682.5,0.7549853861999449,0.0005125120486377216
683.0,0.694487637865709,0.00047144393592522306
683.5,0.6409817674382456,0.00043512216895043635
684.0,0.5934304401248158,0.000402842566427912
684.5,0.5509817927332548,0.0003740268520654784
685.0,0.512931018703377,0.0003481965770604745
685.5,0.4786909248861909,0.00032495313295075447
686.0,0.447769142989346,0.00030396228189965375
686.5,0.41975033070330897,0.0002849420741610769
687.0,0.3942821519118067,0.0002676533309269823
687.5,0.3710641460620051,0.00025189208844352446
688.0,0.34983882576861436,0.0002374835547349308
688.5,0.3303845070761005,0.00022427724251988766
689.0,0.3125094974364764,0.0002121430237955578
689.5,0.29604735532779103,0.00020096791189100336
690.0,0.28085300150483206,0.00019065342164010363
690.5,0.2667995114125332,0.00018111339195295083
691.0,0.25377545574086635,0.00017227218048599142
691.5,0.24168268462604675,0.00016406315947571997
692.0,0.2304344728904824,0.00015642745665884688
692.5,0.21995396062366335,0.00014931289668083732
693.0,0.2101728365556627,0.00014267310732106933
693.5,0.201030221963854,0.00013646676184736757
694.0,0.1924717209517512,0.00013065693431009762
694.5,0.1844486093488723,0.0001252105489373461
695.0,0.17691713958146538,0.00012009790825541833
695.5,0.16983794294398497,0.00011529228732857366
696.0,0.1631755139807033,0.00011076958373816205
696.5,0.15689776433523175,0.00010650801471915157
697.0,0.15097563557408591,0.00010248785433042133
697.5,0.14538276224066995,9.869120472332394e-05
698.0,0.1400951778278613,9.51017965449837e-05
698.5,0.13509105753332756,9.170481431107609e-05
699.0,0.13035049263121704,8.848674324097287e-05
699.5,0.1258552920961036,8.543523459272702e-05
700.0,0.1215888077812449,8.253898698759807e-05
