λ,final_spectrum,normalized_spectrum
660.0,2.040303358851634e-14,0.273979679120936
660.5,1.8336719160346752e-15,0.024623242469738287
661.0,6.263830407557679e-16,0.00841130921872589
661.5,3.422198899450554e-16,0.004595458573803506
662.0,2.3618324443297426e-16,0.003171558251019544
662.5,1.8847449479284398e-16,0.002530907052708476
663.0,1.6686537496285477e-16,0.0022407315897597416
663.5,1.6067718166204517e-16,0.0021576341813504154
664.0,1.6854789357630844e-16,0.0022633250883112755
664.5,1.8805912395153175e-16,0.0025253292953948295
665.0,2.618351136820603e-16,0.003516021287617812
665.5,3.118355486502624e-16,0.004187446106337204
666.0,4.2239034419860423e-16,0.0056720178626991444
666.5,7.334653599711094e-16,0.009849251244888987
667.0,1.744486280439381e-15,0.02342562390401929
667.5,9.195719505933777e-15,0.12348361181642678
668.0,2.2774735859418634e-14,0.30582779740849986
668.5,2.5928548778160514e-15,0.034817839433006266
669.0,9.692164992425845e-16,0.013015007023791804
669.5,5.860544007161432e-16,0.00786976093329548
670.0,5.066074940496606e-16,0.006802917716025812
670.5,6.485103174169775e-16,0.0087084426882738
671.0,1.4425677471980474e-15,0.019371347244656136
671.5,1.0613486296145612e-14,0.14252192239731937
672.0,6.227609994264076e-15,0.08362671072987629
672.5,1.1048686029953713e-15,0.014836594960557586
673.0,4.618931687018888e-16,0.006202476783664317
673.5,2.671173686068796e-16,0.003586953411659971
674.0,1.8272299704549278e-16,0.0024536737579414175
674.5,1.3221997955132746e-16,0.0017755000703051657
675.0,1.0380689120355622e-16,0.001393958335612406
675.5,8.55355628643793e-17,0.0011486040036811718
676.0,7.653667580740073e-17,0.0010277635326982576
676.5,6.290753151326742e-17,0.0008447462100927951
677.0,5.5476171913481094e-17,0.00074495509276955
677.5,4.9846535023118296e-17,0.0006693581918431547
678.0,4.5413762142021776e-17,0.0006098332351101337
678.5,4.186174843151365e-17,0.0005621354468172238
679.0,3.8985625485870345e-17,0.0005235137762533311
679.5,3.6644975248219e-17,0.0004920826364542474
680.0,3.474112526046297e-17,0.0004665170162009248
680.5,3.320406128415868e-17,0.00044587673772521685
681.0,3.198439674871826e-17,0.0004294986194122993
681.5,3.104833633217299e-17,0.00041692884485155797
682.0,3.0374557934402626e-17,0.00040788109278964675
682.5,2.995242588688139e-17,0.00040221254343276937
683.0,2.97812271957292e-17,0.000399913622428483
683.5,2.987030674097381e-17,0.00040110981637270574
684.0,3.0240125420902716e-17,0.00040607588197369947
684.5,3.092441753232542e-17,0.00041526481617307773
685.0,3.197382046426301e-17,0.0004293565970503417
685.5,3.3461647435351374e-17,0.00044933570233180814
686.0,3.549296909358528e-17,0.0004766130605589483
686.5,3.8219045680647044e-17,0.0005132198516688085
687.0,4.1860779306043054e-17,0.0005621224330325672
687.5,4.6748029053155036e-17,0.0006277502776218769
688.0,5.338814466949152e-17,0.0007169162704139359
688.5,6.259125386216649e-17,0.0008404991137487235
689.0,7.57129218574613e-17,0.0010167018519976955
689.5,9.515870677453679e-17,0.0012778272326290226
690.0,1.255309769195739e-16,0.001685677604114725
690.5,1.765538402497943e-16,0.002370831978948144
691.0,2.717895461529158e-16,0.003649693185101285
691.5,4.811436427201855e-16,0.006460979455415414
692.0,1.0944414192173514e-15,0.014696574779085902
692.5,4.497400222570325e-15,0.060392797204028244
693.0,3.9339573538703905e-14,0.5282667250498964
693.5,3.0415945938763577e-15,0.040843686662127204
694.0,8.891631085364994e-16,0.011940019708643682
694.5,4.1772358975221505e-16,0.005609350912698261
695.0,2.4338698339476937e-16,0.003268292792021058
695.5,1.603894469540222e-16,0.0021537703704796406
696.0,1.144885346778644e-16,0.0015373954984675598
696.5,8.644386207211777e-17,0.001160800990193121
697.0,6.804352669163239e-17,0.0009137143027457972
697.5,5.530602338853319e-17,0.0007426702737956517
698.0,4.611148248677481e-17,0.0006192024887234385
698.5,3.924714847084969e-17,0.0005270256061582585
699.0,3.397854246714364e-17,0.00045627676500933857
699.5,2.9839748256769283e-17,0.0004006994654481506
700.0,2.6523625772904907e-17,0.0003561693140805494
