λ,final_spectrum,normalized_spectrum
653.5,4.755019981467557e-09,0.009206359463272598
654.0,7.06034233081264e-09,0.013669774193285281
654.5,1.1554849290440925e-08,0.022371745339944436
655.0,2.2208804271468528e-08,0.04299923789373843
655.5,5.8524501484368584e-08,0.1133113215452014
656.0,3.67196251288409e-07,0.7109414252942677
656.5,5.164929742790298e-07,1.0
657.0,6.791349292043818e-08,0.13148967421142235
657.5,2.4336757494944823e-08,0.04711924209407958
658.0,1.2340819691919774e-08,0.023893489953365325
658.5,7.432200896639749e-09,0.01438974248781278
659.0,4.959260426788433e-09,0.0096017964885409
659.5,3.542187988818496e-09,0.006858153286137183
660.0,2.655659297582298e-09,0.005141714272666189
660.5,2.064532578727414e-09,0.003997213285639143
661.0,1.6508158372716593e-09,0.003196201922351462
661.5,1.3500316854402157e-09,0.0026138432711978682
662.0,1.1245342496400056e-09,0.0021772498478023596
662.5,9.511479259613221e-10,0.0018415505598871412
663.0,8.149728746893719e-10,0.0015778973098849773
663.5,7.060768094443196e-10,0.0013670598529049287
664.0,6.176326449560587e-10,0.0011958200318565985
664.5,5.448225150952469e-10,0.0010548498086653786
665.0,4.841678700925229e-10,0.0009374142422137893
665.5,4.331063606069177e-10,0.0008385522788794734
666.0,3.897168287763285e-10,0.0007545442981491326
666.5,3.525359928745227e-10,0.0006825571894111941
667.0,3.2043348183487974e-10,0.0006204024019536207
667.5,2.925249209268247e-10,0.0005663676671210464
668.0,2.681103815280262e-10,0.0005190978287793368
668.5,2.466300756117978e-10,0.0004775090618726569
669.0,2.2763198661319123e-10,0.0004407262014182123
669.5,2.107478982392665e-10,0.00040803633105261216
670.0,1.95675420516289e-10,0.00037885398303710025
670.5,1.8216435770214985e-10,0.0003526947446989618
671.0,1.70006259520688e-10,0.00032915502821311167
671.5,1.5902633368677848e-10,0.0003078964121608094
672.0,1.490771290059981e-10,0.0002886334111593564
672.5,1.4003355952454374e-10,0.0002711238419457999
673.0,1.3178895396721187e-10,0.00025516117455648933
673.5,1.2425189594498907e-10,0.0002405684145431634
674.0,1.173436790789003e-10,0.0002271931757497763
674.5,1.1099624398839593e-10,0.00021490368604400685
675.0,1.0515049562469299e-10,0.00020358552944785375
675.5,9.975492287208685e-11,0.0001931389734997544
676.0,9.47644599189536e-11,0.00018347676471540563
676.5,9.013954218895782e-11,0.00017452230074336094
677.0,8.584531974595733e-11,0.00016620810741092544
677.5,8.185099885352475e-11,0.00015847456389465935
678.0,7.812928837107009e-11,0.00015126883086866847
678.5,7.465593233525243e-11,0.00014454394551922863
679.0,7.140931372696653e-11,0.00013825805438427594
679.5,6.837011729838528e-11,0.00013237376054112414
680.0,6.552104160958405e-11,0.00012685756607056385
680.5,6.284655223474212e-11,0.00012167939423081086
681.0,6.033266954607323e-11,0.00011681217857859796
681.5,5.7966785647670807e-11,0.00011223150852842941
682.0,5.5737505971497955e-11,0.0001079153226610714
682.5,5.363451181032465e-11,0.00010384364256879355
683.0,5.164844068368316e-11,9.99983412277369e-05
683.5,4.9770781941157136e-11,9.63629408718133e-05
684.0,4.799378542475058e-11,9.292243615074318e-05
684.5,4.63103813562378e-11,8.966313902116918e-05
685.0,4.4714109900177253e-11,8.657254237115902e-05
685.5,4.319905908975773e-11,8.363919983627871e-05
686.0,4.175980999969326e-11,8.085261964692858e-05
686.5,4.039138821510924e-11,7.820317066556693e-05
687.0,3.908922078350454e-11,7.568199903990757e-05
687.5,3.7849097953075776e-11,7.328095412315948e-05
688.0,3.666713909872536e-11,7.09925225021867e-05
688.5,3.5539762320018756e-11,6.880976913505659e-05
689.0,3.446365726572592e-11,6.672628473568993e-05
689.5,3.3435760799442795e-11,6.473613865922498e-05
690.0,3.245323517184126e-11,6.283383664055176e-05
690.5,3.15134484087459e-11,6.101428282298589e-05
691.0,3.0613956661646114e-11,5.92727455864816e-05
691.5,2.975248829939099e-11,5.76048267470092e-05
692.0,2.8926929547486564e-11,5.600643375229941e-05
692.5,2.813531150529484e-11,5.4473754545391044e-05
693.0,2.7375798392084694e-11,5.3003234807401686e-05
693.5,2.6646676890780953e-11,5.159155732558982e-05
694.0,2.5946346473797696e-11,5.0235623262864485e-05
694.5,2.5273310608862887e-11,4.8932535131076636e-05
695.0,2.462616875452741e-11,4.767958129324599e-05
695.5,2.4003609065345727e-11,4.647422183980771e-05
696.0,2.340440173572128e-11,4.531407570140016e-05
696.5,2.282739291930392e-11,4.41969088759989e-05
697.0,2.2271499167757056e-11,4.3120623661620455e-05
697.5,2.1735702338807655e-11,4.2083248797620964e-05
698.0,2.121904492886143e-11,4.1082930428010175e-05
698.5,2.0720625790202718e-11,4.0117923809373294e-05
699.0,2.023959619698484e-11,3.918658569409817e-05
699.5,1.9775156227921356e-11,3.828736732677808e-05
700.0,1.9326551436872263e-11,3.7418807998017994e-05
